schema_version,prompt_version,run_id,shop_domain,product_key,Handle,product_id,product_gid,url,canonical_url,locale,market,public_status,access_status,discovery_status,product_type,title_discovery,collections,season_priority,inventory_order,source_refs,discovered_at,last_checked_at,issues,assigned_batch,batch_status,research_status,review_status
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-09,personalized-witch-area-rug-with-name-custom-halloween-r-design-09,15976542732657,gid://shopify/Product/15976542732657,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-09,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-09,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Witch Area Rug with Name - Custom Halloween R - Design 09,UNKNOWN,HALLOWEEN,32,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B004,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-04,personalized-witch-area-rug-with-name-custom-halloween-r-design-04,15976542241137,gid://shopify/Product/15976542241137,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-04,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-04,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Witch Area Rug with Name - Custom Halloween R - Design 04,UNKNOWN,HALLOWEEN,33,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B004,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-02,personalized-witch-area-rug-with-name-custom-halloween-r-design-02,15976541880689,gid://shopify/Product/15976541880689,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-02,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-02,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Witch Area Rug with Name - Custom Halloween R - Design 02,UNKNOWN,HALLOWEEN,34,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B004,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-06,personalized-witch-area-rug-with-name-custom-halloween-r-design-06,15976541651313,gid://shopify/Product/15976541651313,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-06,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-06,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Witch Area Rug with Name - Custom Halloween R - Design 06,UNKNOWN,HALLOWEEN,35,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B004,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-08,personalized-witch-area-rug-with-name-custom-halloween-r-design-08,15976541323633,gid://shopify/Product/15976541323633,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-08,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-08,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Witch Area Rug with Name - Custom Halloween R - Design 08,UNKNOWN,HALLOWEEN,36,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B004,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-10,personalized-witch-area-rug-with-name-custom-halloween-r-design-10,15976540995953,gid://shopify/Product/15976540995953,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-10,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-10,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Witch Area Rug with Name - Custom Halloween R - Design 10,UNKNOWN,HALLOWEEN,37,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B004,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-01,personalized-witch-area-rug-with-name-custom-halloween-r-design-01,15976540602737,gid://shopify/Product/15976540602737,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-01,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-01,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Witch Area Rug with Name - Custom Halloween R - Design 01,UNKNOWN,HALLOWEEN,38,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B004,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-12,personalized-witch-area-rug-with-name-custom-halloween-r-design-12,15976540143985,gid://shopify/Product/15976540143985,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-12,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-12,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Witch Area Rug with Name - Custom Halloween R - Design 12,UNKNOWN,HALLOWEEN,39,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B004,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-witch-area-rug-with-name-custom-halloween-r-design-11,personalized-witch-area-rug-with-name-custom-halloween-r-design-11,15976539685233,gid://shopify/Product/15976539685233,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-11,https://chillgen.com/products/personalized-witch-area-rug-with-name-custom-halloween-r-design-11,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Personalized Witch Area Rug with Name - Custom Halloween R - Design 11,UNKNOWN,HALLOWEEN,40,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B004,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-03,personalized-football-shaped-rug-non-slip-washable-sport-design-03,15976530215281,gid://shopify/Product/15976530215281,https://chillgen.com/products/personalized-football-shaped-rug-non-slip-washable-sport-design-03,https://chillgen.com/products/personalized-football-shaped-rug-non-slip-washable-sport-design-03,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Personalized Football Shaped Rug, Non-Slip Washable Sport - Design 03",UNKNOWN,EVERGREEN_OR_OTHER,41,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B005,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-02,personalized-football-shaped-rug-non-slip-washable-sport-design-02,15976530084209,gid://shopify/Product/15976530084209,https://chillgen.com/products/personalized-football-shaped-rug-non-slip-washable-sport-design-02,https://chillgen.com/products/personalized-football-shaped-rug-non-slip-washable-sport-design-02,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Personalized Football Shaped Rug, Non-Slip Washable Sport - Design 02",UNKNOWN,EVERGREEN_OR_OTHER,42,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B005,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-01,personalized-football-shaped-rug-non-slip-washable-sport-design-01,15976527692145,gid://shopify/Product/15976527692145,https://chillgen.com/products/personalized-football-shaped-rug-non-slip-washable-sport-design-01,https://chillgen.com/products/personalized-football-shaped-rug-non-slip-washable-sport-design-01,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Personalized Football Shaped Rug, Non-Slip Washable Sport - Design 01",UNKNOWN,EVERGREEN_OR_OTHER,43,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B005,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-design-05,personalized-football-shaped-rug-non-slip-washable-sport-design-05,15976527364465,gid://shopify/Product/15976527364465,https://chillgen.com/products/personalized-football-shaped-rug-non-slip-washable-sport-design-05,https://chillgen.com/products/personalized-football-shaped-rug-non-slip-washable-sport-design-05,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Personalized Football Shaped Rug, Non-Slip Washable Sport - Design 05",UNKNOWN,EVERGREEN_OR_OTHER,44,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B005,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,personalized-football-shaped-rug-non-slip-washable-sport-carpet-a04,personalized-football-shaped-rug-non-slip-washable-sport-carpet-a04,15976527331697,gid://shopify/Product/15976527331697,https://chillgen.com/products/personalized-football-shaped-rug-non-slip-washable-sport-carpet-a04,https://chillgen.com/products/personalized-football-shaped-rug-non-slip-washable-sport-carpet-a04,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Personalized Football Shaped Rug, Non-Slip Washable Sport Carpet (A04)",UNKNOWN,EVERGREEN_OR_OTHER,45,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B005,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dragon-shaped-area-rug-personalized-library-wester-design-02,custom-dragon-shaped-area-rug-personalized-library-wester-design-02,15976519238001,gid://shopify/Product/15976519238001,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-02,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-02,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Custom Dragon Shaped Area Rug, Personalized Library Wester - Design 02",UNKNOWN,EVERGREEN_OR_OTHER,46,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B005,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dragon-shaped-area-rug-personalized-library-wester-design-08,custom-dragon-shaped-area-rug-personalized-library-wester-design-08,15976519172465,gid://shopify/Product/15976519172465,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-08,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-08,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Custom Dragon Shaped Area Rug, Personalized Library Wester - Design 08",UNKNOWN,EVERGREEN_OR_OTHER,47,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B005,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dragon-shaped-area-rug-personalized-library-wester-design-05,custom-dragon-shaped-area-rug-personalized-library-wester-design-05,15976514355569,gid://shopify/Product/15976514355569,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-05,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-05,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Custom Dragon Shaped Area Rug, Personalized Library Wester - Design 05",UNKNOWN,EVERGREEN_OR_OTHER,48,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B005,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dragon-shaped-area-rug-personalized-library-wester-design-07,custom-dragon-shaped-area-rug-personalized-library-wester-design-07,15976514224497,gid://shopify/Product/15976514224497,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-07,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-07,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Custom Dragon Shaped Area Rug, Personalized Library Wester - Design 07",UNKNOWN,EVERGREEN_OR_OTHER,49,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B005,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dragon-shaped-area-rug-personalized-library-wester-design-03,custom-dragon-shaped-area-rug-personalized-library-wester-design-03,15976513962353,gid://shopify/Product/15976513962353,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-03,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-03,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Custom Dragon Shaped Area Rug, Personalized Library Wester - Design 03",UNKNOWN,EVERGREEN_OR_OTHER,50,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B005,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dragon-shaped-area-rug-personalized-library-wester-design-04,custom-dragon-shaped-area-rug-personalized-library-wester-design-04,15976513831281,gid://shopify/Product/15976513831281,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-04,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-04,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Custom Dragon Shaped Area Rug, Personalized Library Wester - Design 04",UNKNOWN,EVERGREEN_OR_OTHER,51,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B006,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dragon-shaped-area-rug-personalized-library-wester-design-10,custom-dragon-shaped-area-rug-personalized-library-wester-design-10,15976513765745,gid://shopify/Product/15976513765745,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-10,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-10,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Custom Dragon Shaped Area Rug, Personalized Library Wester - Design 10",UNKNOWN,EVERGREEN_OR_OTHER,52,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B006,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dragon-shaped-area-rug-personalized-library-wester-design-01,custom-dragon-shaped-area-rug-personalized-library-wester-design-01,15976513667441,gid://shopify/Product/15976513667441,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-01,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-01,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Custom Dragon Shaped Area Rug, Personalized Library Wester - Design 01",UNKNOWN,EVERGREEN_OR_OTHER,53,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B006,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dragon-shaped-area-rug-personalized-library-wester-design-06,custom-dragon-shaped-area-rug-personalized-library-wester-design-06,15976513601905,gid://shopify/Product/15976513601905,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-06,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-wester-design-06,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Custom Dragon Shaped Area Rug, Personalized Library Wester - Design 06",UNKNOWN,EVERGREEN_OR_OTHER,54,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B006,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dragon-shaped-area-rug-personalized-library-western-dragon,custom-dragon-shaped-area-rug-personalized-library-western-dragon,15976513503601,gid://shopify/Product/15976513503601,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-western-dragon,https://chillgen.com/products/custom-dragon-shaped-area-rug-personalized-library-western-dragon,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,"Custom Dragon Shaped Area Rug, Personalized Library Western Dragon",UNKNOWN,EVERGREEN_OR_OTHER,55,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B006,COMPLETED,DRAFTED,NEEDS_REVIEW
1.0,2.4,chillgen_20260907_01,chillgen.com,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-01,custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-01,15976509669745,gid://shopify/Product/15976509669745,https://chillgen.com/products/custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-01,https://chillgen.com/products/custom-dog-paw-round-rug-patchwork-area-rug-for-pet-lovers-design-01,en-US,US,PUBLIC_AVAILABLE,ACCESSIBLE_PUBLIC_JSON,DISCOVERED_PUBLIC_PRODUCTS_JSON,Rug,Custom Dog Paw Round Rug Patchwork Area Rug for Pet Lovers - Design 01,UNKNOWN,EVERGREEN_OR_OTHER,56,products_json_page_1; https://chillgen.com/products.json?limit=250&page=1,2026-09-07T00:00:00+07:00,2026-09-07T00:00:00+07:00,admin_only_fields_unknown_without_shopify_csv,B006,COMPLETED,DRAFTED,NEEDS_REVIEW
